user_id_order,isbn_id,rating,book_title,book_author,year_of_publication,publisher,isbn,user_id
3,6222,0,The Valentine That Ate My Teacher,Dean Marney,1998,Apple (Scholastic),590939432,278418
3,6223,0,Attack of the Killer Potatoes,Peter Lerangis,1997,Scholastic,590939718,278418
3,6224,0,"99 1/2 Gross Jokes, Riddles, &amp; Nonsense",Holly Kowitt,1997,Scholastic School Market Edition,590939912,278418
3,6225,0,The Return of Santa Paws (Santa Paws),Nicholas Edwards,1996,Apple,590944711,278418
3,6226,0,Home Alone 3: A Novelization,Todd Strasser,1997,Scholastic,590957120,278418
3,6227,0,I Need A Lunch Box,Jeanette Caines,1999,Scholastic Inc.,590962825,278418
3,6228,0,Stellaluna,Janell Cannon,1993,Scholastic,590967975,278418
3,6229,0,It Happens to Everyone,Bernice Myers,1990,Scholastic Inc.,590981684,278418
3,6230,0,It's Tubby Bedtime (Teletubbies),Andrew Davenport,1999,Scholastic,590983253,278418
3,6231,0,Space Jam (Hello Reader  Level 3),Kimberley Weinberger,1996,Scholastic Paperbacks (T),590984810,278418
3,6232,0,Matilda,Roald Dahl,1996,Scholastic Inc.,590996835,278418
3,6233,0,"The Secret (Animorphs, No 9)",Katherine Applegate,1997,Scholastic,590997297,278418
3,6234,0,"The Forgotten (Animorphs , No 11)",K. A. Applegate,1997,Scholastic,590997327,278418
3,6235,0,Gulag Archipelago One,Alexander Solzhenitsyn,1974,Harpercollins Publisher,60803320,278418
3,6236,0,How to Know God : The Soul's Journey into the Mystery of Mysteries,DEEPAK CHOPRA,2000,Harmony,609600788,278418
3,6237,0,"Isaac's Storm : A Man, a Time, and the Deadliest Hurricane in History",ERIK LARSON,1999,Crown,609602330,278418
3,6238,0,Arrow to the Sun: A Pueblo Indian Tale,Gerald McDermott,1974,Viking Juvenile,670133698,278418
3,6239,0,Corduroy,Don Freeman,1968,Viking Juvenile,670241334,278418
3,6240,0,Lake Wobegon Days,Garrison Keillor,1985,Penguin USA,670805149,278418
3,6241,0,"Whiskers, once and always",Doris Orgel,1986,Viking Kestrel,670809594,278418
3,6242,0,Henrietta Szold: Israel's Helping Hand (Women of Our Time Series),Shulamit E. Kustanowitz,1990,Penguin USA,670825182,278418
3,6243,0,A Robot Named Chip,Phillipe Dupasquier,1991,Penguin USA,670835749,278418
3,6244,0,Your Money or Your Life: Transforming Your Relationship With Money and Achieving Financial Independence,Joe Dominguez,1992,Penguin USA,670843318,278418
3,6245,0,Dolores Claiborne,Stephen King,1992,Viking Books,670844527,278418
3,6246,0,The Night Room,E. M. Goldman,1995,Viking Books,670858382,278418
3,6247,0,The Snowy Day,Ezra Jack Keats,1996,Viking Juvenile,670867330,278418
3,6248,0,The SEA HUNTERS,Clive Cussler,1997,Pocket,671001809,278418
3,6249,0,SPELL OF THE SCREAMING JOKERS GHOSTS OF FEAR STRE,R.L. Stine,1997,Aladdin,671001922,278418
3,6250,0,The First Wives Club Movie Tie In,Olivia Goldsmith,1996,Pocket,671002481,278418
3,6251,0,Mind Meld (Star Trek: The Original Series),Esther Friesner,1997,Star Trek,671002589,278418
3,6252,0,The SIGN OF FEAR: FEAR STREET SAGAS #4 (FEAR STREET SAGA),R.L. Stine,1996,Simon Pulse,671002910,278418
3,6253,0,FRIEND OR FAUX CLUELESS TV TIE IN (CLUELESS),H. B. Gilmour,1996,Simon Spotlight Entertainment,671003232,278418
3,6254,0,An Angel for Emily,Jude Deveraux,1998,Pocket,671003593,278418
3,6255,0,CLOSE ENCOUNTERS THE SECRET WORLD OF ALEX MACK 18 (ALEX MACK),"Bobbi J.G, Weiss",1997,Aladdin,671007068,278418
3,6256,0,FALSE CONCEPTION (John Marshall Tanner Mysteries (Paperback)),Stephen Greenleaf,1997,Pocket,671007947,278418
3,6257,0,One Pink Rose (Clayborne Brides),Julie Garwood,1997,Pocket,671010085,278418
3,6258,0,One White Rose,Julie Garwood,1997,Pocket,671010093,278418
3,6259,0,One Red Rose (Clayborne Brides),Julie Garwood,1997,Pocket,671010107,278418
3,6260,0,Upchuck And The Rotten Willy,Bill Wallace,1998,Aladdin,671014153,278418
3,6261,0,"ALIEN TERROR MIND WARP 1 (Mind Warp , No 1)",Chris Archer,1997,Simon Pulse,067101482X,278418
3,6262,0,ALIEN SCREAM MIND WARP 3,Chris Archer,1997,Simon Pulse,671014846,278418
3,6263,0,My Gal Sunday,Mary Higgins Clark,2003,Pocket,671014919,278418
3,6264,0,America's First Woman Chemist: Ellen Richards,E.M. Douty,1961,Julian Messner,671015702,278418
3,6265,5,The Harvest (Buffy the Vampire Slayer),Richie Tankersley Cusick,1997,Simon Spotlight Entertainment,671017128,278418
674,6265,9,The Harvest (Buffy the Vampire Slayer),Richie Tankersley Cusick,1997,Simon Spotlight Entertainment,671017128,278539
3,6266,0,"Night of the Living Rerun (Buffy the Vampire Slayer, Book 4)",Arthur Byron Cover,1998,Simon Spotlight Entertainment,671017152,278418
3,6267,0,HANSON MMMBOP TO THE TOP,Jill Matthews,1997,Simon Spotlight Entertainment,671019139,278418
3,6268,9,Public Enemies : The Host of America's Most Wanted Targets the Nation's Most Notorious Criminals,John Walsh,2002,Pocket Star,671019961,278418
3,6269,0,"Brooke (Orphans Miniseries, Book 3)",V. C. Andrews,1998,Pocket,671020323,278418
3,6270,0,The DINOSAUR CLUB,William Heffernan,1998,Pocket,671020994,278418
3,6271,0,The RUGRATS MOVIE (Rugrats),Cathy West,1998,Aladdin,671021060,278418
3,6272,0,Tap Dance Trouble (Full House Michelle),Cathy West,1999,Simon Spotlight,671021540,278418
3,6273,0,"MELTDOWN: MINDWARP #10 (Mindwarp , No 10)",Chris Archer,1999,Aladdin,671021702,278418
3,6274,0,Hearts In Atlantis,Stephen King,2000,Pocket,671024248,278418
3,6275,0,Underworld  (Resident Evil #4),S.D. Perry,1999,Pocket,671024426,278418
3,6276,0,Power (L.a. Connections),Jackie Collins,1998,Pocket Books,671024582,278418
3,6277,0,Jessica (Springwater Seasons),Linda Lael Miller,1999,Pocket,671026879,278418
3,6278,0,A Springwater Christmas (Springwater Seasons),Linda Lael Miller,1999,Pocket,671027522,278418
3,6279,0,The Penguin Skates! (Full House Michelle),Judy Katschke,2001,Simon Spotlight,671042017,278418
3,6280,0,Get a Life!,William Shatner,1999,Simon &amp; Schuster Audio,671044168,278418
3,6281,0,The Croesus conspiracy,Benjamin Stein,1978,Simon and Schuster,671228706,278418
3,6282,0,Nightmare Street,Margaret Tabor,1982,Star Trek,671411039,278418
3,6283,0,SEC PIRAT CAV BT P (Bobbsey Twins (Hardcover)),Laura Lee Hope,1980,Aladdin,671411136,278418
3,6284,0,ANIMALS: I CAN DRAW (I Can Draw),Anthony Tallarico,1980,Little Simon,671413759,278418
3,6285,0,IF THERE BE THORN,V.C. Andrews,1981,Pocket,671415085,278418
3,6286,0,An Elegant Affair,Kathleen Morris,1981,Pocket Books,671434691,278418
3,6287,0,Sapphire Sky,Kristin James,1981,Pocket Books,671439251,278418
3,6288,0,SEEDS OF YESTERDY (Dollanger Saga (Paperback)),V.C. Andrews,1984,Pocket,671443283,278418
3,6289,0,Women Coming of Age,Jane Fonda,1984,Simon &amp; Schuster,671469975,278418
3,6290,0,"In a Moment's Time (Silhouette Desire, 84)",Nora Powers,1983,Silhouette Desire,067147202X,278418
3,6291,0,HAUNTD CAROUS ND72 (Nancy Drew (Paperback)),Carolyn Keene,1983,Aladdin,067147555X,278418
3,6292,0,SHATTERED EYE,Bill Granger,1984,Pocket,671477560,278418
3,6293,0,Halloween Fun (Messner Holiday Library),Judith Hoffman Corwin,1983,Silver Burdett Pr,671497561,278418
3,6294,0,Rapture Of Deep,Barbara Cameron Smith,1984,Silhouette,671500074,278418
3,6295,0,WIFEY,Judy Blume,1983,Pocket,671501895,278418
3,6296,7,A Holiday Of Love,Judith McNaught,1994,Pocket,671502522,278418
3,6297,0,"ROMAN NUMERAL TWO! TOP TEN LISTS FROM \LATE NIGHT WITH DAVID LETTERMAN\"" : ETTERMAN""",David Letterman,1994,Pocket,671511440,278418
3,6298,0,LITTLE WOMEN : LITTLE WOMEN,Louisa May Alcott,1994,Aladdin,671519026,278418
3,6299,0,Picture Me Famous (FullHouseStephanie),Lisa Simon,1995,Simon Spotlight,671522760,278418
3,6300,0,Sharp Edges,Jayne Ann Krentz,1998,Pocket Star,671524097,278418
3,6301,0,LUCKY,Judy Collins,1986,Pocket,671524968,278418
3,6302,0,Night Whispers,Judith McNaught,1999,Pocket,671525743,278418
3,6303,0,"GLORIOUS DESTINY (Tapestry Romance, No.71)",Janet Joyce,1985,Pocket,671526286,278418
3,6304,0,BLK MESA,Zane Grey,1984,Pocket,671526375,278418
3,6305,0,NIGHT GAMES: FEAR STREET #40,R.L. Stine,1996,Simon Pulse,671529587,278418
3,6306,0,GOODNIGHT KISS 2 FEAR STREET SUPER CHILLER (Fear Street Superchiller),R.L. Stine,1996,Simon Pulse,671529692,278418
3,6307,0,WILD HEART : WILD HEART,Jane Bonander,1995,Pocket,671529838,278418
3,6308,0,Little Bunny (Chubby Shape Board Books),Stephanie Calmenson,1985,Little Simon,671531107,278418
3,6309,0,Melody (Logan),V.C. Andrews,1996,Pocket,671534718,278418
3,6310,0,Unfinished Symphony (Logan),V.C. Andrews,1997,Pocket,671534734,278418
3,6311,0,This Side of Paradise (Enriched Classics Series),F. Scott Fitzgerald,1995,Pocket,671535552,278418
3,6312,0,MY RIDE WITH GUS,Charles Carillo,1996,Atria,671535684,278418
3,6313,0,MY FOOLISH HEART,James Pendergrast,1997,Pocket,671536664,278418
3,6314,0,Breach Of Trust,Bonnie Macdougal,1998,Pocket,671537199,278418
3,6315,0,Wired: The Short Life &amp; Fast Times of John Belushi,Bob Woodward,1985,Pocket,671547224,278418
3,6316,0,ESKIMO SEC    ND P (Messner Holiday Library),Carolyn Keene,1985,Aladdin,671550462,278418
3,6317,0,LIFE SUPPORT,Tess Gerritsen,1997,Atria,671553038,278418
3,6318,6,RAIDER,Jude Deveraux,1987,Pocket,671556843,278418
3,6319,0,Mistaken Identity! (The Secret World of Alex Mack),Diana G. Gallagher,1996,Aladdin,671557785,278418
3,6320,0,"We're Right, They're Wrong : A Progressive Program for the Millennium",James Carville,1996,Simon &amp; Schuster Audio,671567861,278418
3,6321,0,ARCHIEVING PERSONAL PERFECTION : CLUELESS (CLUELESS),H. B. Gilmour,1996,Simon Spotlight Entertainment,671568701,278418
3,6322,0,African Enchantment,Andrea Barry,1982,Pocket Books (Mm),067157194X,278418
3,6323,0,APOCALYPSE WOW: A MEMOIR FOR THE END OF TIME CASSETTE,James Finn Garner,1997,Simon &amp; Schuster Audio,671575600,278418
3,6324,0,With the Lightnings,David Drake,1999,Baen,671578189,278418
3,6325,0,A Boy And His Tank,Leo Frankowski,2000,Baen,671578502,278418
3,6326,0,"The Reformer (The Raj Whitehall Series, Book 7)",S.M. Stirling,2000,Baen,067157860X,278418
3,6327,7,YESTERDAY SON,A. C. Crispin,1985,Star Trek,067160550X,278418
3,6328,0,IN THE FLESH,Clive Barker,1988,Pocket,671612700,278418
3,6329,0,The Color Purple,Alice Walker,1985,Pocket Books,671617028,278418
3,6330,0,ROCK STAR,Jackie Collins,1988,Simon &amp; Schuster,671618814,278418
3,6331,0,SATIN DOLLS,Elsa E. Cook,1987,Pocket,671623273,278418
3,6332,0,Thirteen Was To Sink A Sub,Jamie Gilson,1983,Pocket Books,671625675,278418
3,6333,0,LETTERS TO JUDY : LETTERS TO JUDY,Judy Blume,1987,Pocket,671626965,278418
3,6334,0,"Samantha Slade: Monster-Sitter (Samantha Slade, No 1)",Susan Smith,1987,Archway Paperbacks,671637134,278418
3,6335,0,Eddie's Menagerie,Carolyn Haywood,1980,Simon &amp; Schuster Merchandise &amp;,671637290,278418
3,6336,0,ARIZONA AMES,Zane Grey,1987,Pocket,671637886,278418
3,6337,0,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,Pocket,067164257X,278418
3,6338,0,MOMMY AND ME: SUPER CHUBBY (Chubby Photo Series),Neil Ricklin,1988,Little Simon,671645382,278418
3,6339,0,PETALS ON WIND (Dollanger Saga (Paperback)),V. C. Andrews,1987,Pocket,671648136,278418
3,6340,0,IN PALE BATTALIONS : IN PALE BATTALIONS,Robert Goddard,1989,Pocket,671649469,278418
3,6341,6,ROGUE BOLO,Keith Laumer,1986,Baen,671655450,278418
3,6342,0,MAN WHO SOLD MOON,Robert A. Heinlein,1987,Baen,671656236,278418
3,6343,0,SHERLOCK HOLMES &amp; THE CASE OF SABINA HALL,Pamela Greenwood,1989,Pocket,671659154,278418
3,6344,0,"The New Pritikin Program: The Easy and Delicious Way to Shed Fat, Lower Your Cholesterol and Stay Fit",Robert Pritikin,1989,Simon &amp; Schuster,671661639,278418
3,6345,3,NEW AMERICAN DIET,Sonja L. Conner,1989,Simon &amp; Schuster,671663755,278418
3,6346,0,Color Purple,Alice Walker,1996,Washington Square Press,671668781,278418
3,6347,0,PERICLES,William Shakespeare,1988,Washington Square Press,671669141,278418
3,6348,0,Dawn (Cutler),V.C. Andrews,1990,Pocket,671670689,278418
3,6349,0,"The SKYFIRE PUZZLE HARDY BOYS #85 (Hardy Boys, No 85)",Franklin W. Dixon,1989,Aladdin,671674587,278418
3,6350,0,Kitchen Chemistry: Science Experiments to Do at Home (Robert Gardner's science experiments),Robert Gardner,1989,Silver Burdett Pr,671677764,278418
3,6351,0,Esmerelda and the Pet Parade,Cecile Schoberle,1990,Simon &amp; Schuster,671679589,278418
3,6352,0,"Enemy Unseen (Star Trek, Book 51)",V.E. Mitchell,1990,Star Trek,671684035,278418
3,6353,0,Wild Swans: Three Daughters of China,Jung Chang,1991,Simon &amp; Schuster,671685465,278418
3,6354,0,WITCH : WITCH,Christopher Pike,1990,Simon Pulse,671690558,278418
3,6355,0,Grave Responsibility: A Superintendent Bone Mystery,Susannah Stacey,1991,Simon &amp; Schuster,671691716,278418
3,6356,0,BROKEN DATE : BROKEN DATE,R.L. Stine,1991,Simon Pulse,671693220,278418
3,6357,0,MISSING (FEAR STREET ) : MISSING,R.L. Stine,1990,Simon Pulse,671694103,278418
3,6358,0,HOW I BROKE UP WITH ERNIE : HOW I BROKE UP WITH ERNIE,R.L. Stine,1990,Simon Spotlight Entertainment,671694960,278418
3,6359,0,Twilight's Child (Cutler),V.C. Andrews,1992,Pocket,671695142,278418
3,6360,0,MIDNIGHT WHISPERS (Midnight Whispers),V.C. Andrews,1992,Atria,671695177,278418
3,6361,0,"FOREVER : A Novel of Good and Evil, Love and Hope",Judy Blume,1989,Pocket,671695304,278418
3,6362,0,Desert Solitaire,Edward Abbey,1990,Touchstone,671695886,278418
3,6363,0,DREAM MASTER,Roger Zelazny,1990,Baen,671698745,278418
3,6364,0,Uncommon Knowledge,Judy Lewis,1994,Pocket Books,671700197,278418
3,6365,0,If God Wanted Us to Travel...,David Brenner,1990,Pocket Books,671701134,278418
3,6366,0,The Prize,Julie Garwood,1991,Pocket,671702513,278418
3,6367,0,The tap dance mystery (Eagle-Eye Ernie),Susan Pearson,1990,Simon and Schuster Books for Young Readers,671705660,278418
3,6368,0,PERFECTLY SAFE HOME,Jeanne Miller,1991,Fireside,671705806,278418
3,6369,0,LOST LADY,Jude Deveraux,1990,Pocket,671706756,278418
3,6370,0,VAMPIRE : VAMPIRE,Richie Tankersley Cusick,1991,Simon Pulse,671709569,278418
3,6371,0,STARDANCE,Spider Robinson,1991,Baen,067172097X,278418
3,6372,0,The Ship Who Searched,Anne McCaffrey,1992,Baen,671721291,278418
3,6373,5,"Fortress of Frost and Fire (The Bard's Tale, Book 2)",Mercedes Lackey,1993,Baen,671721623,278418
3,6374,0,"The Honor of the Queen (Honor Harrington Series, Book 2)",David Weber,1993,Baen,671721720,278418
3,6375,0,Hamlet,William Shakespeare,1992,Washington Square Press,067172262X,278418
3,6376,0,FATAL CROWN,Ellen Jones,1991,Simon &amp; Schuster,671724649,278418
3,6377,0,FLIGHT OF THE INTRUDER (TIE-IN),Stephen Coonts,1991,Pocket,671724703,278418
3,6378,0,Wildest Hearts,Jayne Ann Krentz,1993,Pocket,671728571,278418
3,6379,0,Merry Wives Of Windsor (Folger Library General Reader's Shakespeare),William Shakespeare,1990,Washington Square Press,671731432,278418
3,6380,0,Martin Luther King : The Peaceful Warrior,Ed Clayton,1991,Simon Spotlight Entertainment,671732420,278418
3,6381,0,NO BODY,Nancy Pickard,1987,Pocket,671734296,278418
3,6382,0,"MARLENE, HORROR QUEEN (Touchstone Books (Paperback))",Lila Perl,1990,Simon Pulse,671734849,278418
3,6383,0,"Sidekicks (Silver Sports : a Silver Sower Easy Reader, Ages 4 to 6)",Carol Nicklaus,1991,Silver Burdett Pr,671735047,278418
3,6384,0,Taming Charlotte,Linda Lael Miller,1993,Pocket,671737546,278418
3,6385,0,Yankee Wife,Linda Lael Miller,1993,Pocket,671737554,278418
3,6386,0,A Kingdom of Dreams,Judith McNaught,1991,Pocket,671737619,278418
3,6387,0,"I Love You, Let'S Work It Out : I Love You Lets Work It Out",David Viscott,1991,Pocket,671739263,278418
3,6388,0,Highland Velvet,Jude Deveraux,1991,Pocket,671739727,278418
3,6389,0,Almost Heaven,Judith McNaught,1991,Pocket,671742558,278418
3,6390,0,AUTOBIOGRAPHY OF FBI SPECIAL AGENT DALE COOPER,Dale Cooper,1991,Pocket,671744003,278418
3,6391,0,Castles,Julie Garwood,1993,Pocket,671744208,278418
3,6392,0,The Heiress,Jude Deveraux,1995,Pocket,671744623,278418
3,6393,0,SPACE BRAT (SPACE BRAT 1) : SPACE BRAT,Bruce Coville,1992,Aladdin,671745670,278418
3,6394,0,What Cops Know : What Cops Know,Connie Fletcher,1992,Pocket,671750402,278418
3,6395,0,HOTTEST BLOOD (HOT BLOOD ) : HOTTEST BLOOD,Jeff Gelb,1993,Pocket,671753673,278418
3,6396,0,"Good Job, Jellybean",Amye Rosenberg,1992,Little Simon,671755129,278418
3,6397,0,NEON RAIN : A Dave Robicheaux Novel,James Lee Burke,1992,Pocket,671756443,278418
3,6398,0,ALIBI FOR AN ACTRESS,Gillian B. Farrell,1992,Atria,671757075,278418
3,6399,0,"Loves Music, Loves to Dance",Mary Higgins Clark,1992,Pocket,671758896,278418
3,6400,0,PEARL IN THE MIST (Landry Saga (Hardcover)),V.C. Andrews,1994,Atria,067175937X,278418
3,6401,0,Believing In Myself : Self Esteem Daily Meditations,Earnie Larsen,1991,Fireside,671766163,278418
3,6402,6,"Imbalance (Star Trek The Next Generation, No 22)",V.E. Mitchell,1992,Star Trek,671775715,278418
3,6403,0,"Absolutely, Positively",Jayne Ann Krentz,1997,Pocket,671778730,278418
3,6404,0,BROKEN HEARTS (FEAR STREET SUPERCHILLER ) : BROKEN HEARTS,R.L. Stine,1993,Simon Pulse,671786091,278418
3,6405,0,ROYAL BOX,Frances P. Keyes,1975,Pocket,671788973,278418
3,6406,0,The Racquetball Book,Steve Strandemo,1977,Pocket Books,671790277,278418
3,6407,0,Perfect,Judith McNaught,1994,Pocket,671795538,278418
3,6408,0,SILENT PASSAGE: MENOPAUSE : SILENT PASSAGE: MENOPAUSE,Gail Sheehy,1993,Pocket,671799312,278418
3,6409,0,HAND IN HAND (Biplane Book),Rod McKuen,1977,Pocket,671810456,278418
3,6410,0,RETIEF TO RESCUE,Keith Laumer,1984,Pocket,067181866X,278418
3,6411,0,OATH OF FEALTY,Larry Niven,1982,Pocket,671828029,278418
3,6412,0,RIDE THUNDER,Unknown,1980,Pocket,671836048,278418
3,6413,0,NIGHTWAY,Unknown,1981,Pocket,671836056,278418
3,6414,0,AGENDA,Bob Woodward,1994,Simon &amp; Schuster,671864866,278418
3,6415,0,Moonlight Becomes You,Mary Higgins Clark,1997,Pocket,671867113,278418
3,6416,0,The NEW EVIL (FEAR STREET CHEERLEADERS ) : THE NEW EVIL,R.L. Stine,1994,Simon Pulse,671868357,278418
3,6417,0,SWITCHED (FEAR STREET ) : SWITCHED,R.L. Stine,1995,Simon Pulse,067186839X,278418
3,6418,0,Prince Charming,Julie Garwood,1995,Pocket,671870963,278418
3,6419,0,For the Roses,Julie Garwood,1996,Pocket,067187098X,278418
3,6420,0,"SEE, I TOLD YOU SO",Rush Limbaugh,1994,Pocket,671871218,278418
3,6421,0,The Raiders,Harold Robbins,1995,Pocket Books (Mm),671872931,278418
3,6422,0,Hidden Jewel (Landry),V.C. Andrews,1995,Pocket,671873202,278418
3,6423,0,"The Short Victorious War (Honor Harrington Series, Book 3)",David Weber,1994,Baen,671875965,278418
3,6424,0,DRAGON'S EYE,Christopher Stasheff,1994,Baen,671876090,278418
3,6425,0,Kitchen,Banana Yoshimoto,1994,Washington Square Press,671880187,278418
3,6426,0,"Station Rage (Star Trek Deep Space Nine, No 13)",Diane Carey,1995,Star Trek,671885618,278418
3,6427,0,JOEY LAWRENCE: UNAUTHORIZED BIOGRAPHY : JOEY LAWRENCE: UNAUTHORIZED BIOGRAPHY,Randi Reisfeld,1993,Simon Spotlight Entertainment,067188719X,278418
3,6428,0,PRINCE WILLIAM THE BOY WHO WILL BE KING,Randi Reisfeld,1997,Simon Spotlight Entertainment,671887858,278418
3,6429,0,False Truths,Gwen Hunter,1995,Pocket Books (Mm),671891545,278418
3,6430,0,Pretty Boy Floyd,Larry McMurtry,1995,Pocket,671891677,278418
